source	target	mor
Cebpb	Pdgfra	1
Cebpb	Ednrb	1
Cebpb	Hsd11b2	1
Cebpb	Snca	1
Cebpb	Apcs	1
Cebpb	Il1rn	1
Cebpb	Smad2	-1
Cebpb	Mc5r	1
Cebpb	Nfkbia	-1
Cebpb	Scd1	1
Cebpb	Smn1	1
Cebpb	Serpina3n	1
Cebpb	Cdkn2a	-1
Cebpb	Dsc2	1
Cebpb	Sfrp4	1
Cebpb	Fgfbp1	1
Cebpb	Camp	1
Cebpb	Hsd17b10	1
Cebpd	Cebpa	1
Cebpd	Esr1	-1
Cebpd	Mif	-1
Cebpd	Tlr9	1
Cebpd	Hsp90ab1	1
Cebpd	Sftpa1	1
Cebpd	Ccn5	-1
Cebpe	Per2	1
Cebpe	Hp	1
Cebpe	Retn	-1
Cebpe	Tlr9	1
Cebpe	Camp	1
Cebpe	Lcn2	1
Cebpe	Orm1	1
Cebpg	Ifng	1
Cebpg	Epo	1
Clock	Ppara	1
Clock	Atf5	-1
Clock	Acox1	1
Clock	Nkx2-1	-1
Clock	Rbp2	1
Clock	Mttp	-1
Creb1	Trpc4	1
Creb1	Avp	1
Creb1	Hmgcr	1
Creb1	Ghrh	1
Creb1	Pde4b	1
Creb1	Ager	1
Creb1	Esr2	1
Creb1	Adarb1	-1
Creb1	Slc15a1	1
Creb1	Stat5a	1
Creb1	Prlhr	-1
Creb1	Kdr	-1
Creb1	Pde4d	1
Creb1	Vcam1	1
Creb1	Phox2a	1
Creb1	Atp2a2	1
Creb1	Opalin	1
Creb1	Kmt2a	1
Creb1	Pla2g4a	1
Creb1	Thop1	1
Creb1	Chrd	1
Creb1	Nkx2-5	1
Creb1	Ctsb	1
Creb1	G6pdx	1
Creb1	Id1	1
Creb1	Sdc4	1
Creb1	Slc2a1	1
Creb1	Eno1	1
Creb1	Ptch1	1
Creb1	Cckbr	1
Creb1	Ccnb1	-1
Creb1	Hnf4a	1
Creb1	Pdyn	1
Creb1	Rest	1
Creb3l1	Nos2	1
Creb3l1	Col1a1	1
Creb3l3	Pck1	1
Creb3l3	Pck2	1
Creb3l3	G6pc1	1
Crem	Pde3a	-1
Crem	Gstp1	-1
Crem	Nr3c1	1
Crem	Thop1	1
Ctcf	Grb10	1
Ctcfl	Pgr	1
Cux1	Runx2	1
Dbp	Plat	1
Ddit3	Bcl2	-1
Ddit3	Hspa1b	1
Ddit3	Hspa1a	1
Ddit3	Tas2r13	1
Ddit3	Bglap	-1
Ddit3	Adipoq	-1
Ddit3	Retn	-1
Ddit3	Bdkrb2	1
Ddit3	Id1	1
Ddit3	Hsp90b1	1
Ddit3	Hamp	1
Deaf1	Penk	1
Deaf1	Pdyn	1
Dlx1	Dlx5	-1
Dlx1	Prok2	1
Dlx1	Slit1	1
Dlx1	Erbb4	1
Dlx2	Dlx5	1
Dlx2	Dlx4	1
Dlx3	Dlx4	1
Dlx3	Pax8	1
Dlx3	Pax2	1
Dlx3	Bmp4	1
Dlx4	Fgf2	1
Dlx4	Icam1	1
Dlx4	Bmp4	1
Dlx4	Myc	1
Dlx5	Wdr5	1
Dmbx1	Rho	1
Dmrta1	Neurog1	1
Dmrta1	Ncam1	1
Dnmt1	Cd8a	-1
Dnmt3a	Axin2	1
Dnmt3a	Rassf1	1
Dnmt3a	Slc25a31	1
Drgx	Rgmb	1
E2f1	Egf	1
E2f1	Cdk4	1
E2f1	Bid	1
E2f1	Ezh2	1
E2f1	Traf2	-1
E2f1	Igf2	1
E2f1	Ckm	-1
E2f1	Calr	1
E2f1	Casp2	-1
E2f1	Srf	-1
E2f1	Snai2	1
E2f1	Recql4	1
E2f2	Tp53	1
E2f2	Orc2	1
E2f2	Serpine1	-1
E2f2	Mcm2	1
E2f2	Mcm8	1
E2f4	E2f2	1
E2f4	Mcm8	1
E4f1	Ccnd1	1
Ebf1	St6gal2	1
Egr1	Cxcl1	1
Egr1	Ccl4	1
Egr1	Penk	1
Egr1	Ereg	1
Egr1	Bnip3	-1
Egr1	Snai2	1
Egr1	Timp2	1
Egr1	Timp3	1
Egr1	Atg4b	1
Egr1	Chrne	1
Egr1	Col1a1	1
Egr1	Serpini1	-1
Egr1	Slc6a6	1
Egr1	Snai1	1
Egr1	Tap1	-1
Egr1	Adamts16	1
Egr2	Gjb3	1
Egr3	Bcl2l1	1
Egr3	Egr1	-1
Egr3	Prl	1
Elf4	Csf2	1
Elf4	Dlx5	-1
Elk1	Th	1
Epas1	Bnip3	-1
Epas1	Scgb3a1	1
Epas1	Ndrg1	1
Epas1	Plaur	1
Epas1	Dbh	1
Epas1	Eno1	1
Epas1	Ahr	-1
Epas1	Cdkn1b	1
Epas1	Irs1	1
Epas1	Bmal1	1
Esr1	Gjb2	1
Esr1	Ptgs1	1
Esr1	Cxcr4	-1
Esr1	Ptgs2	-1
Esr1	Trim25	1
Esr1	Hsd17b3	-1
Esr1	Tnfrsf11b	1
Esr1	Crabp2	1
Esr1	Gch1	1
Esr1	Ifng	1
Esr1	Cav2	1
Esr1	Fgf7	1
Esr1	Star	-1
Esr1	Trpv6	1
Esr1	Ppargc1b	1
Esr1	Edn1	-1
Esr1	Cyp11a1	1
Esr1	Neurod1	1
Esr1	Csn2	-1
Esr1	Cyp17a1	-1
Esr1	Nfe2l2	-1
Esr1	Tmprss2	1
Esr1	Ccne1	1
Esr1	Ephx1	1
Esr1	Col2a1	1
Esr1	Cyp27a1	-1
Esr1	Dhcr24	1
Esr1	Fgf2	1
Esr1	Abcb11	1
Esr1	Shbg	1
Esr1	Abcc2	1
Esr1	Eppin	1
Esr1	Acp3	1
Esr1	Ace2	1
Esr1	Apod	-1
Esr1	Bsg	1
Esr1	Agtr2	1
Esr1	Vegfc	-1
Esr2	Myc	-1
Esr2	Faslg	1
Esr2	Gcsh	1
Esr2	Nos2	1
Esr2	Ptgs1	1
Esr2	Csn2	-1
Esr2	Pdgfb	-1
Esr2	Acp3	1
Esr2	Hmox1	1
Esr2	Dnmt3a	1
Esr2	Dlg4	1
Esr2	Erbb2	1
Esr2	Gsn	1
Esr2	Tmprss2	-1
Esr2	Tph1	1
Esr2	Cyp27a1	-1
Esrra	Ucp1	1
Esrra	Ibsp	1
Esrra	Sox9	1
Esrra	Wnt11	1
Esrrg	Wdr5	-1
Ets1	Itgb2	1
Ets1	Cygb	1
Ets1	Pim3	1
Etv6	Vegfa	1
Fezf2	Sema5a	1
Fli1	Gata2	1
Fli1	Kdr	1
Fos	Fosl2	1
Fos	Bmp4	1
Fos	Pdyn	1
Fos	Gal	1
Fos	Grik2	1
Fos	Pax7	-1
Fos	Pth1r	-1
Fos	Cyba	1
Fos	Plagl1	1
Fos	Tert	-1
Fos	Aanat	1
Fos	Serpina3n	1
Fos	Vcam1	1
Fos	Col2a1	-1
Fos	Cd14	1
Fos	Csf1r	1
Fos	Igfbp1	-1
Fos	Ldlr	1
Fos	Pdgfa	1
Fos	Ccl20	1
Fos	Trpm6	1
Fos	Hspb2	1
Fos	Ibsp	1
Fos	Tlr4	-1
Fos	Ccn2	1
Fos	Sftpa1	1
Fosb	Gfap	1
Fosb	Grin2a	1
Fosb	Smad1	1
Fosb	Map2	-1
Fosb	Ccne1	1
Fosb	Alb	-1
Fosb	Lgals1	1
Fosb	Drd2	1
Fosb	Cd14	1
Fosl1	Fgf2	1
Fosl1	Ccnd1	1
Fosl1	Pcna	1
Fosl1	Thbd	-1
Fosl1	Thbs2	-1
Fosl1	Snai2	1
Fosl1	Snai1	1
Fosl2	Dio2	-1
Fosl2	Sigmar1	1
Fosl2	Cebpa	1
Fosl2	Cebpb	1
Foxa1	Hoxb13	1
Foxa1	Mylk	1
Foxa1	Bmp2	1
Foxa1	Nr4a2	1
Foxa1	Sftpd	1
Foxa1	Nr3c1	-1
Foxa1	Neurog2	1
Foxa2	Abcc8	1
Foxa2	Igf2	1
Foxa2	Nr4a2	1
Foxa2	Neurog2	1
Foxa2	Apom	1
Hoxb3	Foxa2	1
Foxa2	Hoxb3	1
Foxa2	Ccn1	1
Foxa2	Epcam	1
Foxa2	Sox9	1
Foxa2	Foxf1	-1
Foxa3	Slc28a2	1
Foxc2	Tgfb1	1
Foxc2	Des	1
Foxc2	Ctnnb1	1
Foxc2	Dll1	1
Foxg1	Foxd1	1
Foxd1	Foxg1	-1
Foxd1	Efna5	-1
Foxe1	Slc5a5	1
Foxe1	Tshr	1
Foxf1	Fgf2	1
Foxf1	Hgf	1
Foxg1	Hes1	-1
Foxh1	Tgfbr1	-1
Foxh1	Foxa2	1
Foxi2	Six1	1
Foxi2	Pax2	1
Foxi2	Tsc22d1	1
Foxi3	Jag2	1
Foxj1	Slc9a3r1	1
Foxj1	Ezr	1
Foxj1	Foxa1	1
Foxk1	Tnf	1
Foxm1	Cdc25c	-1
Foxm1	Mmp9	1
Foxm1	Ccne1	1
Foxm1	Prdx3	1
Foxm1	Sftpc	1
Foxm1	Uhmk1	1
Foxm1	Ctnnb1	1
Foxm1	Ccne2	1
Foxm1	Foxa3	1
Foxm1	Il6	1
Foxm1	Plau	1
Foxm1	Sod2	1
Foxm1	Cat	1
Foxn1	Dll4	1
Foxn1	Dsc2	1
Foxn1	Dll1	1
Foxo1	Kcnj8	1
Foxo1	Acaca	1
Foxo1	Hnf4a	1
Foxo1	Sod2	1
Foxo1	S1pr4	1
Foxo1	Ppargc1b	1
Foxo1	S1pr1	1
Foxo1	Casp9	1
Foxo1	Igf2	-1
Foxo1	Plk1	1
Foxo1	Abcc9	1
Foxo1	Mmp2	1
Foxo1	Nr2f2	-1
Foxo1	Nkx3-1	1
Foxp1	Reln	1
Gata1	Ccr5	-1
Gata1	Ccnd1	1
Gata1	Ccnd2	-1
Gata1	Apoa1	1
Gata1	Hspa1b	1
Gata1	Hspa1a	1
Gata1	Ccl24	1
Gata1	Piga	1
Gata1	Slc19a1	1
Gata1	Sfrp4	1
Gata1	Hdac1	1
Gata2	Ednrb	1
Gata2	Hbe1	1
Gata2	Bhlha15	1
Gata2	Pf4	-1
Gata2	Cdkn1b	1
Gata2	Adh1	1
Gata2	Tfrc	1
Gata2	Cebpa	1
Gata3	Ccr5	-1
Gata3	Gata2	-1
Gata3	Zbtb7b	1
Gata3	Myc	1
Gata3	Oprm1	1
Gata3	Bcl2l1	1
Gata4	Tnni3	1
Gata4	Hsd3b6	1
Gata4	Hsd3b	1
Gata4	Tnnt1	1
Gata4	Corin	1
Gata4	Pdgfra	1
Gata4	Sox9	1
Gata4	Vcam1	1
Gata4	Yy1	1
Gata6	Alox15	-1
Gata6	Nkx2-1	1
Gata6	Hsd3b6	1
Gata6	Hsd3b	1
Gata6	Nkx2-5	1
Gata6	Cdh1	1
Gata6	Vegfa	1
Gfi1	Gata1	1
Gfi1	Mapk1	1
Gfi1	Mapk3	1
Gli1	Cdh1	1
Gli1	Grem1	1
Gli1	Itgb1	1
Gli1	Mmp14	1
Gli1	Vim	1
Gli1	Nkx2-1	1
Gli1	Ctnnb1	1
Gli1	Cflar	1
Gli1	Ins2	1
Gli1	Glis1	1
Gli1	Nkx2-8	1
Gsx2	Aldh1a3	1
Hand1	Nppa	1
Hand1	Ascl2	1
Hand2	Nrp1	1
Hand2	Acan	-1
Hand2	Slc18a3	-1
Hand2	Col2a1	-1
Sox9	Hand2	1
Hand2	Sox9	-1
Hand2	Il6	1
Hand2	Gja5	1
Hbp1	H1-0	1
Hes1	Dll1	-1
Hes1	Prnp	-1
Hes1	Il6	1
Hes1	Spp1	1
Hes3	Hes1	-1
Hes6	Hes5	-1
Hes6	Msc	-1
Heyl	Hey2	-1
Hif1a	Slc11a1	1
Hif1a	Vegfc	1
Hif1a	Angpt4	1
Hif1a	Ndrg2	1
Hif1a	Cebpa	-1
Hif1a	Spp1	1
Hif1a	Ddit4	1
Hif1a	Msh2	-1
Hif1a	Epor	1
Hif1a	Mmp9	1
Hif1a	Cdkn1b	1
Hif1a	Cox4i1	1
Hif1a	Kcna5	-1
Hif1a	Angpt1	-1
Hif1a	Mlh1	1
Hif1a	Fn1	1
Hif1a	Slc34a1	1
Hif1a	Hs2st1	1
Hif1a	Lct	1
Hif1a	Slc9a1	1
Hif1a	P11517	1
Hif1a	Hbb	1
Hif1a	Aqp4	1
Hif1a	Aqp9	1
Hif1a	Bcl2l1	1
Hif1a	Hdac2	1
Hif1a	Esr2	1
Hif1a	Angptl4	1
Hif1a	Abcc9	1
Hif1a	Il4	1
Hif1a	Il10	1
Hif1a	Pdk3	1
Hif1a	S100a11	1
Hif1a	Col2a1	1
Hif1a	Cd151	-1
Hif1a	Il20	1
Hif1a	Kcnj8	1
Hif1a	Ucn3	1
Hif1a	Polm	1
Hif1a	Ackr3	1
Hif1a	Smad4	1
Hif1a	Apc	-1
Hif1a	Gata4	1
Hif3a	Vegfa	-1
Hivep1	Sox9	-1
Hivep2	Sp7	1
Hivep3	Il2	1
Hivep3	Runx2	1
Hivep3	Tnf	1
Hlx	Ifng	1
Hmga1	Psen2	1
Hmga1	Gata1	1
Hmga1	Cdc6	1
Hmga1	Il15	1
Hmx3	Hmx2	1
Hnf1a	Ptpn6	1
Hnf1a	Runx2	1
Hnf1a	Ucp2	1
Hnf1a	Ogdh	-1
Hnf1a	Gata3	1
Hnf1a	Ifng	1
Hnf1a	Tnf	1
Hnf1a	Slc26a3	1
Hnf1a	Serpina7	1
Hnf1a	Aldh3a1	1
Hnf1a	Ctnnb1	1
Hnf1b	Pdx1	1
Hnf1b	Egr2	1
Hnf1b	Sox9	1
Hnf4a	Slc9a3r1	1
Hnf4a	Slc22a1	1
Hnf4a	Aldh3a1	1
Hnf4a	Ocln	1
Hnf4a	Cps1	-1
Hnf4a	Cldn7	1
LOC100911668	Ptger4	1
LOC100911668	Ptger3	1
LOC100911668	Prl	-1
LOC100911668	Capn5	1
LOC100911668	Cdk1	1
Hoxa11	Col3a1	1
Hoxa11	Mmp2	-1
Hoxa11	Myod1	-1
Hoxa11	Tp53	-1
Hoxa2	Bmp4	-1
Hoxa2	Barx1	-1
Hoxa3	Gata2	1
Hoxa4	Itgb1	1
Hoxb1	Hoxb2	1
Hoxb1	Gata3	1
Hoxb1	Gata2	1
Hoxb3	Nkx2-1	1
Hoxb4	Axin1	1
Hoxb4	Itgb3	1
Hoxb7	Tnfrsf11b	1
Hoxb9	Vegfa	1
Hoxb9	Angptl2	1
Hoxb9	Fgf2	1
Hoxc4	Cd14	1
Hoxc8	Ncam1	1
Hoxc9	Hoxc8	1
Hoxd13	Epha3	-1
Hoxd13	Epha4	-1
Hoxd13	Sall3	-1
Hoxd13	Sall1	-1
Hoxd3	Mmp2	1
Hsf1	Phlda1	1
Hsf1	Slc22a5	1
Hsf1	Kcna5	1
Hsf1	Atf3	1
Hsf1	Pdzd2	1
Hsf1	Hspb2	1
Hsf4	Lif	-1
Hsf4	Hsp90aa1	1
Id1	Serpine1	1
Id1	Mmp9	1
Id1	Ctnnb1	1
Id1	Itga4	1
Id1	Bmi1	1
Id2	Pomc	-1
Irf1	Birc5	-1
Irf1	Plaat3	1
Irf1	Casp9	1
Irf1	Akt1	-1
Irf1	Nos3	-1
Irf1	Il18bp	1
Irf1	Gpt	1
Irf1	Bcl2l2	-1
Irf3	Pparg	1
Irx1	Shh	1
Irx4	Qsox1	1
Isl1	Bhlhe23	1
Isl1	Neurod1	1
Isl1	Vsx1	1
Isl1	Ppara	1
Isl1	Nkx2-2	-1
Isl1	Pou4f2	1
Isl1	Barx1	1
Isl2	Ephb1	-1
Jarid2	Ehmt2	-1
Jdp2	Ccnd1	-1
Jun	Fosl2	1
Jun	Prkcd	1
Jun	Cyp7a1	-1
Jun	Nrl	-1
Jun	Aanat	1
Jun	Cyba	1
Jun	Rasa1	1
Jun	Krt17	1
Jun	Pdpk1	1
Jun	Plagl1	1
Jun	Csf1r	1
Jun	Il13ra2	1
Jun	Cast	1
Jun	Zfp36	1
Jun	Kcnab2	1
Jun	Itgb1	1
Jun	Mafa	-1
Jun	Myl2	1
Jun	Ccl20	1
Junb	Gata3	1
Junb	Runx2	1
Junb	Prl	1
Junb	Myl2	1
Junb	Zfp36	1
Junb	Alb	-1
Jund	Lypd3	1
Kat5	Srf	1
Kat5	Sox5	1
Kat5	Pgr	1
Kat5	Sod2	-1
Kat6a	Runx1	1
Kat6a	Gstp1	1
Klf1	Ank2	1
Klf1	Slc4a1	1
Klf10	Hamp	1
Klf12	Tbxt	-1
Klf12	Wnt11	-1
Klf15	Cmklr2	1
Klf15	Ppargc1a	1
Klf15	Pck2	1
Klf2	Nqo1	1
Klf2	Sele	-1
Klf2	Nfe2l2	1
Klf2	Tgfb1	-1
Klf2	Ifng	-1
Klf2	Ace	1
Klf2	Hmox1	1
Klf2	Kdr	1
Klf2	Adm	1
Klf2	Il4	-1
Klf2	Serpinh1	1
Klf9	Eef1a1	1
Kmt2a	Mllt11	1
Kmt2a	Gata3	1
Kmt2a	Hif1a	1
Lbx1	Sst	1
Lef1	Axin1	-1
Lef1	Il5	-1
Lef1	Sp1	1
Lhx1	Reln	1
Lhx1	Chrd	1
Lhx1	Npy	1
Lhx8	Lhx6	1
Lhx8	Bmp4	1
Litaf	Cxcl12	1
Lmx1b	Col3a1	1
Lmx1b	Col4a3	1
Maf	Il13	1
Maf	Cd8a	1
Maf	Col2a1	1
Mafb	Nfatc1	-1
Mafb	Hoxb3	1
Mafb	Hoxa3	1
Mafb	Hoxb1	1
Mafb	Mmp12	1
Max	Mlxipl	1
Max	Chi3l1	1
Mef2a	Nos3	1
Mef2a	Col1a1	1
Mef2a	Atp2a2	1
Mef2a	Pcna	1
Mef2a	Myl11	1
Mef2b	Nox1	1
Mef2c	Hand2	1
Mef2c	Dlx5	1
Mef2c	Vgll2	-1
Mef2c	Myh6	1
Meis2	Pax6	1
Meox1	Foxc2	-1
Meox1	Gli1	1
Meox2	Bcl2	-1
Mesp2	Notch1	-1
Mesp2	Pcdh8	1
Mesp2	Dll1	-1
Mesp2	Uncx	-1
Mesp2	Pax3	1
Mitf	Ednrb	1
Mitf	Myl1	1
Mitf	Sdc1	-1
Mitf	Ptgds	1
Mitf	Slc45a2	1
Mitf	Bad	1
Mitf	Smad3	-1
Mixl1	Tbxt	1
Mlxipl	Crebbp	1
Mlxipl	Pparg	1
Mta1	Hif1a	1
Mta1	Gnai2	1
Mtf1	Ndrg1	1
Mtf1	Hamp	1
Mybl2	Tp53	1
Mybl2	Hspa1b	1
Mybl2	Hspa1a	1
Mybl2	Col5a2	-1
Mybl2	Anpep	1
Myc	Cyp2c11	1
Myc	Cdh2	-1
Myc	Fas	1
Myc	Vcam1	1
Myc	G6pc1	1
Myc	Atm	1
Myc	Ccnd3	1
Myc	Dhfr	1
Myc	Cdc25b	1
Myc	Plaur	1
Myc	Kit	1
Myc	Calca	1
Myc	Cdc73	1
Myc	Foxo4	1
Myc	Xrcc5	-1
Myc	Chi3l1	1
Myc	Fgf3	1
Myc	Rps10	1
Myc	B2m	1
Myc	Bub1b	1
Myc	Cast	-1
Myc	Ezr	1
Myc	Hmga1	1
Mycn	Igf1r	1
Mycn	Il6	-1
Mycn	Mmp2	1
Mycn	Faslg	1
Mycn	Tp73	1
Mycn	Casp9	1
Mycn	Th	1
Mycn	Tgfb2	1
Mycn	Birc7	1
Mycn	Ntrk2	1
Myf5	Mycl	1
Myf5	Igfbp5	1
Myf5	Runx1	1
Myf5	Vgll3	1
Myf6	Tp73	1
Myod1	Dll1	1
Myod1	Mef2c	1
Myod1	Mycl	1
Myod1	Tp73	1
Myod1	Runx1	1
Myod1	Igfbp5	1
Myod1	Vgll2	-1
Myod1	Arnt	1
Myod1	Rbm38	1
Myod1	Acsl5	1
Myog	Scn5a	1
Myog	Vgll2	-1
Myog	Tpm2	1
Myog	Slc2a3	-1
Myog	Trim63	1
Myog	Fbxo32	1
Ncoa2	Gria2	1
Ncoa2	Hnf1a	1
Ncoa2	Sftpa1	1
Ncoa2	Col2a1	1
Ncoa2	Cd38	1
Ncoa2	Fgb	1
Ncoa2	G6pc1	1
Ncoa2	Ucp3	1
Neurod1	Pitx1	1
Neurod1	Omp	-1
Neurod1	Pdyn	1
Neurod1	Gnal	-1
Neurod1	Dll1	1
Neurod1	Gal	1
Neurod2	Ins2	1
Neurod2	Gal	1
Neurod2	Pdyn	1
Neurod2	Zeb1	1
Neurod6	Pdyn	1
Neurod6	Kif5b	1
Neurod6	Gal	1
Neurog1	Neurod1	1
Neurog1	Btbd6	1
Neurog1	Neurog2	1
Neurog1	Th	1
Neurog1	Prok2	1
Neurog1	Chrd	-1
Neurog1	Vsx2	-1
Neurog2	Neurod4	1
Neurog3	Cpa1	1
Neurog3	Pax6	1
Nfat5	Slc14a1	1
Nfat5	Hspa2	1
Nfat5	Pnpla6	1
Nfat5	Col2a1	1
Nfatc1	Mapk9	1
Nfatc1	Mapk3	1
Nfatc1	Map2k1	1
Nfatc1	Col1a1	1
Nfatc1	Myog	1
Nfatc1	Pdpn	1
Nfatc1	F2r	1
Nfatc1	Ppargc1a	1
Nfatc1	Mapk8	1
Nfatc2	Pla2g2a	1
Nfatc2	Entpd2	1
Nfatc2	S100a3	1
Nfatc4	Lcn2	-1
Nfe2l2	Nr3c1	1
Nfe2l2	Psmd4	1
Nfe2l2	Ikbkb	-1
Nfe2l2	Gstm7	1
Nfe2l2	Pparg	1
Nfe2l2	Nr0b2	1
Nfia	Gstp1	1
Nfia	Gabra6	1
Nfia	Cebpd	1
Nfil3	Bcl2l1	-1
Nfya	Gnrhr	1
Nfya	Lef1	1
Nfya	Sdhc	1
Nfya	Fdft1	1
Nfya	Fgf4	1
Nfya	Cga	1
Nfya	Notch1	1
Nfya	Sdhd	1
Nfya	Sdhb	1
Nfyb	Abo	1
Nfyb	Abo2	1
Nfyb	Col1a2	1
Nfyb	Cyc1	1
Nfyb	Col5a3	1
Nfyb	Uqcrq	1
Nfyb	Col11a1	1
Nfyb	Gata4	1
Nfyc	Nr3c2	-1
Nkx2-1	Adcyap1	1
Nkx2-1	Ccl11	1
Nkx2-1	Il6	1
Nkx2-1	Cebpa	1
Nkx2-1	Tgfb2	-1
Nkx2-1	Mdk	1
Nkx2-1	Nrp2	-1
Nkx2-1	Flt1	1
Nkx2-1	Prl	1
Nkx2-2	Ins2	1
Nkx2-2	Nkx6-1	1
Nkx2-2	Plp1	1
Nkx2-2	Slit1	1
Nkx2-2	Sulf1	1
Nkx2-5	Mylk3	1
Nkx2-5	Ank2	1
Nkx2-5	E2f1	-1
Nkx2-5	Wt1	1
Nkx2-6	Mef2a	1
Nkx2-6	Tubb3	1
Nkx2-6	Gja5	1
Nkx3-1	Srf	1
Nkx3-1	Igfbp3	1
Nkx6-2	Igf1	1
Nono	Pgr	-1
Npas1	Arnt	-1
Npas1	Arnt2	-1
Nr0b1	Ppargc1a	-1
Nr0b2	Mmp9	1
Nr0b2	Nr1i3	1
Nr0b2	Stra8	1
Nr0b2	Smad7	-1
Nr0b2	Actg2	-1
Nr0b2	Apob	-1
Nr0b2	Foxo4	-1
Nr1d1	Nrl	1
Nr1h2	Ins2	1
Nr1h2	Pdx1	1
Nr1h2	Gck	1
Nr1h2	Aqp1	1
Nr1h3	Apoa1	1
Nr1h3	Lipg	-1
Nr1h3	Ldlr	1
Nr1h3	Scarb1	1
Nr1h3	Apoa2	1
Nr1h3	Ptgs2	-1
Nr1h3	F2rl3	1
Nr1h4	Tnf	-1
Nr1h4	Nr1h3	-1
Nr1h4	Nos2	-1
Nr1h4	Mmp9	1
Nr1h4	Ptgs2	-1
Nr1h4	Pck2	1
Nr1h4	Akr1c21	1
Nr1h4	Timp2	-1
Nr1h4	Col1a1	-1
Nr1h4	Actg2	-1
Nr1h4	Crp	-1
Nr1h4	Foxm1	1
Nr1h4	Acaca	-1
Nr1h4	Cdx2	1
Nr1h4	Il2	-1
Nr1h4	Sdc1	1
Nr1h4	Pcsk9	-1
Nr1h4	Fetub	1
Nr1h4	Pdk4	1
Nr1h4	Thrsp	-1
Nr1h4	Pklr	-1
Nr1h4	Mttp	-1
Nr1i2	Ugt1a6	1
Nr1i2	Abcc3	1
Nr1i2	Scp2	-1
Nr1i2	Abcg2	1
Nr1i2	Scarb1	1
Nr1i2	Il2ra	-1
Nr1i2	Slc34a2	1
Nr1i2	Ifng	-1
Nr1i3	Abcc3	1
Nr1i3	Abcc4	1
Nr1i3	Abcc6	1
Nr1i3	Bdnf	1
Nr1i3	Acox1	1
Nr1i3	Ctse	1
Nr2c1	Myc	1
Nr2c2	Ccna1	-1
Nr2c2	Ppara	-1
Nr2e3	Rs1	1
Nr2f1	Opn1sw	-1
Nr2f1	Lamc1	1
Nr2f1	Gata4	1
Nr2f1	Gata6	1
Nr2f1	Nrl	-1
Nr2f1	Hnf4a	1
Nr2f2	Pparg	1
Nr2f2	Pgr	1
Nr2f2	Myod1	1
Nr2f2	Opn1sw	-1
Nr2f2	Pck2	1
Nr2f2	Angpt1	1
Nr2f6	Per1	-1
Nr3c1	Fkbp5	1
Nr3c1	Foxo1	1
Nr3c1	Tnf	-1
Nr3c1	Abcg2	1
Nr3c1	Nr3c2	-1
Nr3c1	Tgfb1	-1
Nr3c1	Abcc2	1
Nr3c1	Gsta6	-1
Nr3c1	Ifng	1
Nr3c1	Igfbp3	1
Nr3c1	Prkcg	1
Nr3c1	Gch1	-1
Nr3c1	Lpl	1
Nr3c1	Tnfrsf11b	1
Nr3c1	Fgg	1
Nr3c1	Tnfrsf11a	1
Nr3c1	Dhrs9	1
Nr3c1	Ccn2	1
Nr3c1	Tgfbr2	1
Nr3c1	Sftpa1	-1
Nr3c1	Slc2a1	1
Nr3c1	Tnfsf11	1
Nr3c1	Nr1d1	-1
Nr3c1	Cd40lg	1
Nr3c1	Gfap	1
Nr3c1	Dhfr	1
Nr3c1	Serpina6	-1
Nr3c1	Hpn	1
Nr3c1	Il17a	1
Nr3c1	RGD1306474	1
Nr3c1	Nos2	-1
Nr3c1	Shbg	1
Nr3c1	Fbxo32	1
Nr3c1	Amacr	1
Nr3c1	Pigr	1
Nr3c1	Reg1	1
Nr3c1	Slc1a2	1
Nr3c1	Slc2a3	1
Nr3c1	Tgfb2	1
Nr3c1	Tgm1	1
Nr3c1	Timp1	1
Nr3c1	Adm	1
Nr3c1	Rhob	1
Nr3c1	Itgb2	1
Nr3c1	Mdk	-1
Nr3c1	Serpinb5	1
Nr3c1	Ucp1	-1
Nr3c1	Asah2	1
Nr3c1	Dpagt1	1
Nr3c1	Rarg	1
Nr3c1	Vdr	1
Nr3c1	Lcn2	1
Nr3c2	Agt	1
Nr3c2	Tnf	1
Nr3c2	Serpine1	1
Nr3c2	Ptgs2	1
Nr3c2	Ace	1
Nr3c2	F13a1	1
Nr3c2	Nos3	-1
Nr3c2	Il6	1
Nr3c2	Nppa	1
Nr3c2	Tgfb1	1
Nr3c2	Scnn1g	1
Nr3c2	Gas6	-1
Nr3c2	Lep	1
Nr3c2	Ocln	-1
Nr3c2	Gadd45a	1
Nr3c2	Fn1	1
Nr3c2	Ucp1	-1
Nr3c2	Ucp3	-1
Nr3c2	Adipoq	1
Nr3c2	Pgf	1
Nr4a1	Srebf1	-1
Nr4a1	Il6	-1
Nr4a1	Pfkm	1
Nr4a1	Ucp1	-1
Nr4a1	Foxp1	1
Nr4a1	Hdac1	1
Nr4a1	Kat5	1
Nr4a1	Hdac9	1
Nr4a1	Mmp9	-1
Nr4a1	Bcl2	1
Nr4a2	Cyp21	1
Nr4a2	Ddc	1
Nr4a2	Slc18a2	1
Nr4a2	Il6	-1
Nr4a2	Mmp9	-1
Nr4a3	Il6	-1
Nr5a1	Cnr1	1
Nr5a2	Cyp17a1	1
Nr5a2	Fgb	-1
Nr5a2	Ddc	1
Nr5a2	Sulf1	1
Olig1	Gfap	-1
Olig2	Cdkn1b	1
